district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
土城區,土地,樂利段941地號,49.97,,,,1110124,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,7956800,159232,,0,0,包含公共設施保留地用地；,RPXNMLKKKHHGFAF67DA,0,0,0,無
板橋區,房地(土地+建物),新北市板橋區中山路二段４１２巷２１弄２５號二樓之１,10.28,住,,,1110121,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860906,40.37,1,1,1,有,無,5650000,139955,,0,0,陽台外推；,RPPQMLKKKHHGFAF17DA,24.45,0,2.77,有
板橋區,土地,海山段1775地號,14.53,住,,,1110107,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,4000000,275292,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRTMLKKKHHGFAF67DA,0,0,0,無
新莊區,房地(土地+建物),新北市新莊區中華路二段１５８號十樓之五,9.76,住,,,1110110,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850320,64.9,0,1,1,有,有,8500000,130971,,0,0,陽台外推；,RPSOMLKKJHHGFBF27DA,50.8,0,9.34,有
新莊區,房地(土地+建物),新北市新莊區新樹路６１３之１５號七樓,14.87,商,,,1110109,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970424,91.2,2,2,1,有,有,9350000,102522,,0,0,陽台外推；,RPRNMLTJJHHGFBF87DA,61.51,1.46,6,有
新莊區,房地(土地+建物),新北市新莊區幸福路８號十一樓,13.18,住,,,1110107,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830810,111.88,2,2,1,有,有,13880000,124061,,0,0,陽台外推；其他增建；,RPROMLOLJHHGFBF67DA,89.21,1.67,10.37,有
林口區,房地(土地+建物)+車位,新北市林口區中山路５３２號二樓之二,9.14,商,,,1110102,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,960927,105.64,1,1,1,有,有,8000000,88786,坡道平面,32.43,1500000,,RPVVMLLLJHHGFBF48DA,51.94,0,0,有
五股區,房地(土地+建物)+車位,新北市五股區芳洲五路９６號十一樓,27.41,住,,,1110109,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,169.74,3,2,2,有,有,16000000,94262,坡道平面,19.28,0,,RPRSMLSKJHHGFBF38DA,88.1,10.36,3.9,有
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段３６４號三樓之一,14.09,住,,,1110104,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840705,89.78,3,2,2,有,有,8750000,97460,坡道平面,0,1500000,夾層；,RPUQMLPLJHHGFBF28DA,50.77,0,6.36,有
林口區,房地(土地+建物),新北市林口區仁愛路二段５０８號十六樓之五,12.95,商,,,1110111,土地1建物1車位0,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961017,98.89,2,2,1,有,有,12280000,124178,,0,0,,RPRUMLLKKHHGFBF97DA,59.98,0,7.25,有
新店區,房地(土地+建物),新北市新店區竹林路２巷２７弄６號五樓,28.18,住,,,1110126,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700202,99.23,3,2,2,有,無,2440000,24589,,0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPPNMLKKKHHGFCF07DA,99.23,0,0,無
新店區,房地(土地+建物),新北市新店區建國路９９巷１０號,34.35,住,,,1110116,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630704,98.18,4,2,2,有,無,16500000,168059,,0,0,陽台外推；其他增建；,RPSNMLLKKHHGFCF47DA,84.23,0,13.95,無
新店區,房地(土地+建物),新北市新店區橘園一路１１號一樓之三,21.15,住,,,1110107,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790219,89.34,3,2,1,有,有,5100000,57085,,0,0,陽台外推；,RPSNMLOKKHHGFCF77DA,64.08,0,12.24,有
新店區,房地(土地+建物),新北市新店區中央路１７９號十八樓之１,14.8,,,,1110104,土地3建物1車位0,十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造、鋼筋混凝土構造,1011114,79.83,2,2,1,有,有,16880000,211449,,0,0,,RPPPMLRJKHHGFCF87DA,47.83,2.56,3.85,有
新店區,房地(土地+建物)+車位,新北市新店區達觀路２６號十四樓,73.26,,山坡地保育區,丙種建築用地,1110111,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850113,187.2,3,2,2,有,有,12680000,67735,坡道平面,39.97,0,,RPWOMLRJKHHGFCF48DA,103.37,0.88,14.78,有
新店區,房地(土地+建物)+車位,新北市新店區央北一路１６號十五樓之３,37.1,住,,,1110117,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1101015,203.59,4,2,2,有,有,42000000,234756,坡道平面,37.46,3000000,,RPWPMLSJKHHGFCF68DA,106.26,0,6.69,有
新店區,房地(土地+建物),新北市新店區中正路１４７號三樓,37.14,住,,,1110107,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661008,84.11,1,2,1,有,無,14300000,170015,,0,0,其他增建；,RPXOMLMKJHHGFCF08DA,84.11,0,0,無
新店區,房地(土地+建物),新北市新店區安德街１１６巷２６弄５號八樓,13.5,住,,,1110107,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831018,86.97,3,2,2,有,有,10680000,122801,,0,0,陽台外推；其他增建；,RPTNMLTKJHHGFCF28DA,65.7,0,7.81,有
汐止區,車位,新北市汐止區康寧街６２７號等公共設施,3.63,都市：其他:風景區,,,1110126,土地2建物1車位1,,,其他,,,,39.59,0,0,0,有,有,1450000,,坡道平面,39.58,1450000,僅車位交易；,RPTNMLTJKHHGFDF38DA,0,0,0,有
汐止區,房地(土地+建物),新北市汐止區福德二路１６８號７樓,13.69,住,,,1110108,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830622,84.79,2,2,1,有,有,10300000,121477,,0,0,其他增建:陽台。其他增建；,RPPPMLTKJHHGFDF18DA,55.93,0,11.81,有
汐止區,房地(土地+建物),新北市汐止區汐碇路１６之１巷７號十樓,15,住,,,1110112,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000802,88.07,2,2,1,有,有,11360000,128988,,0,0,陽台外推；其他增建；,RPRPMLRJKHHGFDF18DA,55.03,0,9.11,有
金山區,房地(土地+建物),新北市金山區山城路９１號７樓,44.46,,山坡地保育區,丙種建築用地,1110124,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890913,86.9,2,1,1,有,有,2680000,30840,,0,0,,RPRPMLSJKHHGFDF28DA,58.9,0,7.35,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２６７號五樓,8.12,商,,,1110105,土地1建物1車位1,五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,123.3,2,1,1,有,有,8600000,77014,坡道平面,30.46,1450000,含裝潢費1050000元；,RPPQMLRJJHHGFEF08DA,53.59,2.8,5.35,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２１７號七樓,8.07,商,,,1110107,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,122.69,2,1,1,有,有,8960000,81427,坡道平面,30.46,1450000,含裝潢費1200000元；,RPRPMLMKJHHGFEF77DA,53.19,2.8,5.35,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段３巷１４弄２３號二十樓之３,15.92,工,,,1110126,土地2建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961121,134.61,2,2,2,有,有,12600000,93604,坡道平面,17.73,0,,RPXPMLRJKHHGFEF88DA,69.52,1.91,11.53,有
八里區,房地(土地+建物),新北市八里區中華路二段４６６之１號三樓,9.78,住,,,1110105,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871014,92.18,3,2,2,有,有,6150000,66717,,0,0,,RPSOMLOLJHHGFEF08DA,71.33,0,8.93,有
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段３８１巷１１３號三樓,17.77,住,,,1110104,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980904,128.85,2,2,1,有,有,9800000,76057,坡道平面,25.58,0,,RPSUMLKKKHHGFEF28DA,62.13,2.84,8.07,有
淡水區,房地(土地+建物),新北市淡水區北新路１８４巷１９號五樓,14.17,都市：其他:住宅區,,,1110109,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811231,75.73,2,2,1,有,有,5780000,76324,,0,0,,RPRPMLKKKHHGFEF67DA,58.49,2.67,8.83,有
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路８號五樓,24.54,商,,,1110112,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960827,190.6,3,2,2,有,有,17150000,89979,坡道平面,41.27,0,其他增建：後陽台窗戶其他增建；,RPSSMLKKKHHGFEF08DA,86.17,0,11.26,有
瑞芳區,房地(土地+建物),新北市瑞芳區三爪子坑路１２號二樓,41.42,,鄉村區,乙種建築用地,1110112,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,143.93,4,2,2,有,無,2900000,20149,,0,0,土地增值稅由買方負擔,RPPNMLKKKHHGFFF37DA,143.93,0,0,無
平溪區,土地,菁桐段533地號,2.26,都市：其他:農業區,,,1110110,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,26872,11890,,0,0,協議價購；,RPPNMLTLJHHGFFF28DA,0,0,0,無
平溪區,土地,菁桐段536地號,0.88,都市：其他:道路用地,,,1110110,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,10420,0,,0,0,協議價購；,RPQNMLTLJHHGFFF38DA,0,0,0,無
平溪區,土地,菁桐段536地號,4.38,都市：其他:道路用地,,,1110110,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,52095,11894,,0,0,協議價購；,RPRNMLTLJHHGFFF48DA,0,0,0,無
三重區,房地(土地+建物),新北市三重區河邊北街１９６號,29.49,住,,,1110107,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670711,150,3,0,3,有,無,11700000,78000,,0,0,其他增建；,RPTRMLNKJHHGFGF48DA,150,0,0,無
三重區,房地(土地+建物),新北市三重區環河南路１７號九樓,6.85,商,,,1110108,土地1建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,890827,88.55,2,2,1,有,有,13350000,150762,,0,0,陽台外推；,RPRNMLSJJHHGFGF28DA,59.2,0,7.44,有
三重區,房地(土地+建物)+車位,新北市三重區成功路１００號七樓之七,7.88,商,,,1110120,土地3建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041105,123.57,2,2,1,有,有,17000000,165224,坡道平面,34.6,2300000,含租約；,RPXPMLKKKHHGFGF48DA,43.77,7.47,6.97,有
三重區,房地(土地+建物),新北市三重區三和路二段３７號四樓之八,8.96,商,,,1110106,土地2建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,850621,70.15,2,1,1,有,有,9200000,131148,,0,0,,RPOQMLKKKHHGFGF67DA,48.5,0,1.61,有
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區長安街２９２號六樓,20.86,住,,,1110126,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860524,150.44,3,2,2,有,有,12700000,84419,坡道平面,0,0,含土地增值稅或其他稅費；親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPOPMLSJKHHGFGF28DA,74.58,0,10.15,有
三重區,房地(土地+建物),新北市三重區長元街１００之１號十二樓,9.84,住,,,1110104,土地1建物1車位0,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020806,99.65,2,2,1,有,有,17200000,172604,,0,0,,RPUQMLSJKHHGFGF98DA,55.57,6.86,4.82,有
三重區,房地(土地+建物)+車位,新北市三重區三德街３７號七樓,30.31,住,,,1110111,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000329,188.07,4,2,2,有,有,26800000,142500,坡道平面,30.75,0,,RPORMLSJKHHGFGF48DA,99.25,3.11,9.41,有
三重區,房地(土地+建物),新北市三重區明志街９９號三樓,19.78,住,,,1110114,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,860214,56.94,2,2,2,有,無,9580000,168247,,0,0,,RPPOMLRJKHHGFGF18DA,47.31,0,4.26,無
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區永安南路二段９６號十一樓,13.43,住,,,1110102,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880720,152.77,3,2,2,有,有,16500000,108005,坡道平面,39.87,0,,RPWOMLRJKHHGFGF88DA,75.4,0,6.22,有
三峽區,土地,插角段內插角小段54-56地號,23,,森林區,農牧用地,1110110,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,69575,3025,,0,0,土地有合併使用之交易。權利人為鄰地所有權人。,RPXOMLNKJHHGFIF78DA,0,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區員山路３２７巷９２號三樓,7.28,住,,,1110109,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1050802,59.79,1,1,1,有,有,8800000,140655,其他,7.89,1500000,,RPTPMLLLJHHGFHF28DA,30.23,2.59,3.26,有
中和區,房地(土地+建物)+車位,新北市中和區員山路５８５號九樓,27.5,住,,,1110105,土地1建物1車位2,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,1060808,267.56,3,2,2,有,有,42990000,167268,坡道平面,40.44,5000000,,RPSRMLOLJHHGFHF68DA,122.42,14.09,13.59,有
永和區,房地(土地+建物),新北市永和區民有街２３巷３７號四樓,39.57,住,,,1110109,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,ＲＣ造,640616,115.42,3,2,1,有,無,13200000,114365,,0,0,其他增建；,RPUPMLOLJHHGFHF68DA,94.91,0,20.51,無
中和區,房地(土地+建物),新北市中和區連城路４６９巷４４弄１７號二樓,26.86,住,,,1110108,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720107,86.99,3,2,1,有,無,9500000,109208,,0,0,,RPRPMLKKKHHGFHF97DA,72.69,0,14.3,無
中和區,房地(土地+建物),新北市中和區中興街１８０巷５０弄５號,38.18,住,,,1110109,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701226,107.95,3,2,2,有,無,11800000,109310,,0,0,其他增建；,RPTPMLKKKHHGFHF18DA,89.56,18.39,0,無
中和區,房地(土地+建物),新北市中和區民樂路８０巷４號,30.88,住,,,1110111,土地2建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,690916,97.5,0,0,0,無,無,11000000,112821,,0,0,其他增建；,RPORMLTJKHHGFHF68DA,97.5,0,0,無
永和區,土地,保福段956地號,3.69,都市：其他:道路用地,,,1110110,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,110000,29810,,0,0,包含公共設施保留地用地；,RPQRMLTJKHHGFHF88DA,0,0,0,無
樹林區,房地(土地+建物),新北市樹林區仁愛街１５號四樓,31.5,住,,,1110113,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690414,102.51,3,1,1,有,無,2700000,26339,,0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPWNMLTJKHHGFIF56DA,102.51,0,0,無
樹林區,房地(土地+建物)+車位,新北市樹林區四德街１０號二樓,19.31,商,,,1110104,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991208,200.42,4,2,2,有,有,20500000,102285,坡道機械,11.95,0,,RPTOMLTJKHHGFIF98DA,119.18,1.54,17.53,有
樹林區,房地(土地+建物),新北市樹林區三俊街２５５巷８號二樓,49.36,工,,,1110117,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,850313,196.13,5,2,2,有,有,15000000,76480,,0,0,陽台外推；,RPTPMLSJKHHGFIF98DA,152.91,0,0,有
土城區,房地(土地+建物)+車位,新北市土城區中央路一段２４２巷８弄３號九樓,13.45,住,,,1110109,土地2建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831110,122.23,3,2,2,有,有,14100000,115356,坡道平面,0,0,陽台外推；,RPXQMLSJKHHGFAF78EA,72.88,1.25,8.87,有
土城區,土地,明德段167地號,556.38,住,,,1110110,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,200000000,359467,,0,0,政府機關標讓售；,RPORMLSJKHHGFAF97EA,0,0,0,無
板橋區,房地(土地+建物),新北市板橋區三民路二段８１巷７號四樓,28.5,住,,,1110114,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,811107,77.78,3,2,1,有,無,8000000,102854,,0,0,,RPTNMLRJKHHGFAF97EA,69.61,0,8.17,無
新莊區,房地(土地+建物)+車位,新北市新莊區昌德街３３號六樓,40.14,住,,,1110105,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011108,316,4,2,2,有,有,37600000,138362,坡道平面,76.05,4400000,,RPPRMLSJKHHGFBF18EA,142.73,10.16,18.08,有
泰山區,車位,新北市泰山區福興二街７２號等,2.15,住,,,1110110,土地1建物1車位1,,,其他,,,,29.77,0,0,0,有,有,1700000,,坡道平面,29.77,1700000,僅車位交易；,RPPRMLKKKHHGFBF47EA,0,0,0,有
泰山區,房地(土地+建物),新北市泰山區福興二街７２號三樓,21.46,住,,,1110110,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,921230,101.25,3,2,2,有,有,11500000,113580,,0,0,其他增建；,RPQRMLKKKHHGFBF57EA,70.02,0,6.25,有
新莊區,房地(土地+建物),新北市新莊區中港一街１３８號三樓,24.36,住,,,1110109,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,640703,69.31,3,2,2,有,無,8300000,119752,,0,0,,RPRNMLKKKHHGFBF27EA,69.31,0,0,無
新莊區,房地(土地+建物)+車位,新北市新莊區豐盛一街２０號九樓,10.97,商,,,1110102,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1060419,122.75,2,2,1,有,有,12560000,102322,坡道平面,0,0,,RPRQMLKKKHHGFBF57EA,56.85,1.83,5.08,有
新莊區,房地(土地+建物),新北市新莊區和興街７１號九樓,18.63,住,,,1110106,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790119,148.99,3,2,2,有,有,14900000,100007,,0,0,,RPSQMLKKKHHGFBF67EA,106.5,0.43,17.41,有
